687.48,891.43
1199.6,886.36
2223.7,754.54
895.35,212.05
28.385,815.38
1640.6,2407.4
1650.8,1601.2
2223.7,2762.3
398.49,2655.8
1498.7,1971.3
327.51,1712.8
368.07,982.69
2264.2,597.37
2147.6,2067.7
1944.8,1788.8
651.99,1809.1
581.01,2245.1
180.48,982.69
1093.1,1129.7
1681.2,333.73
139.92,1966.3
1280.7,2635.5
