1343.6,885.38
1866.6,895.54
2877.1,743.2
1572.1,215.1
693.63,814.29
2313.5,2418.9
2308.4,1601.4
2897.4,2764.2
1079.5,2662.6
2166.2,1972
993.23,1718.2
1028.8,986.94
2912.7,606.1
2801,2063.5
2536.9,1814.6
1318.2,1789.2
1201.4,2312.3
840.89,992.02
1744.8,1139.3
2323.6,342.05
800.27,1967
1952.9,2652.5
